Time (s),Actual Temperature (C),Target Temperature (C)
169.25660720001906,248.70000000000002,250.0
169.55860679998295,248.9,250.0
169.88243820000207,248.9,250.0
170.18437289999565,248.9,250.0
170.50364350003656,249.10000000000002,250.0
170.80918869999005,249.10000000000002,250.0
171.1253590999986,249.10000000000002,250.0
171.43152560002636,249.3,250.0
171.7518790999893,249.3,250.0
172.07159020000836,249.3,250.0
172.37316120002652,249.4,250.0
172.67759909998858,249.4,250.0
173.01456600002712,249.60000000000002,250.0
173.31805040000472,249.60000000000002,250.0
173.62167319998844,249.60000000000002,250.0
173.94297089998145,249.8,250.0
174.26220870000543,249.8,250.0
174.56311069999356,249.8,250.0
174.8686854999978,249.9,250.0
175.19003340002382,249.9,250.0
175.49413350003306,249.9,250.0
175.81080929999007,250.10000000000002,250.0
176.11415640002815,250.10000000000002,250.0
176.43549400003394,250.10000000000002,250.0
176.7395832000184,250.20000000000002,250.0
177.0591119999881,250.20000000000002,250.0
177.3635045000119,250.20000000000002,250.0
177.69886080001015,250.4,250.0
178.0029556999798,250.4,250.0
178.32427500002086,250.5,250.0
178.62838499998907,250.5,250.0
178.94561410002643,250.5,250.0
179.24972150003305,250.70000000000002,250.0
179.5709650000208,250.70000000000002,250.0
179.87499889999162,250.70000000000002,250.0
180.1912495000288,250.70000000000002,250.0
180.49671839998337,250.70000000000002,250.0
180.8180333999917,250.70000000000002,250.0
181.1220663000131,250.9,250.0
181.4388239000109,250.9,250.0
181.7428060999955,250.9,250.0
182.06422300002305,251.0,250.0
182.36829210002907,251.0,250.0
182.68959510000423,251.10000000000002,250.0
182.99107709998498,251.10000000000002,250.0
183.32806640001945,251.10000000000002,250.0
183.63247090001823,251.20000000000002,250.0
183.94892009999603,251.20000000000002,250.0
184.25297239999054,251.20000000000002,250.0
184.57425260002492,251.20000000000002,250.0
184.87836299999617,251.20000000000002,250.0
185.19969189999392,251.20000000000002,250.0
185.5038312000106,251.4,250.0
185.8205393999815,251.4,250.0
186.12459170003422,251.4,250.0
186.43064849998336,251.4,250.0
186.7498937000055,251.4,250.0
187.05139849998523,251.4,250.0
187.37118910002755,251.5,250.0
187.69090630003484,251.5,250.0
187.99496320000617,251.60000000000002,250.0
188.3009740000125,251.60000000000002,250.0
188.6207209000131,251.60000000000002,250.0
188.94055260001915,251.70000000000002,250.0
189.2445603000233,251.70000000000002,250.0
189.57950280001387,251.70000000000002,250.0
189.88407630001893,251.8,250.0
190.20437250001123,251.8,250.0
190.50837390002562,251.8,250.0
190.82513419998577,251.9,250.0
191.1296351000201,251.9,250.0
191.4494974000263,251.9,250.0
191.75362650002353,252.0,250.0
192.0749419000349,252.0,250.0
192.37893280002754,252.0,250.0
192.69544929999392,252.0,250.0
193.0001207999885,252.0,250.0
193.31999240000732,252.20000000000002,250.0
193.62395390000893,252.20000000000002,250.0
193.94519699999364,252.20000000000002,250.0
194.24971920001553,252.20000000000002,250.0
194.56547109998064,252.20000000000002,250.0
194.86947999999393,252.20000000000002,250.0
195.1913733999827,252.3,250.0
195.49535889999242,252.3,250.0
195.81503870000597,252.3,250.0
196.13437590003014,252.3,250.0
196.4403107999824,252.3,250.0
196.75956969999243,252.3,250.0
197.06109989999095,252.3,250.0
197.38036609999835,252.3,250.0
197.68498840002576,252.4,250.0
198.00584190001246,252.4,250.0
198.3072872000048,252.4,250.0
198.62713290000102,252.5,250.0
